City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
615,Kutum,14.2,24.6667,74.17,61,85,6.96,overcast clouds,SD,1634266836
616,Champerico,14.3,-91.9167,83.35,81,24,7.23,few clouds,GT,1634266836
617,Anadyr,64.75,177.4833,19.9,85,20,11.01,few clouds,RU,1634266836
618,Tocopilla,-22.092,-70.1979,60.87,75,24,6.91,few clouds,CL,1634266837
619,Puerto Del Rosario,28.5004,-13.8627,73.15,68,13,12.66,few clouds,ES,1634266837
620,Maues,-3.3836,-57.7186,80.69,54,71,1.21,broken clouds,BR,1634266838
621,Trairi,-3.2778,-39.2689,79.02,83,13,11.48,few clouds,BR,1634266577
622,Vradiyivka,47.862,30.5919,44.37,58,100,3.18,overcast clouds,UA,1634266839
623,Matveyev Kurgan,47.5645,38.8695,44.33,78,99,5.37,overcast clouds,RU,1634266840
624,Sauda,59.6506,6.3542,51.67,88,92,8.19,overcast clouds,NO,1634266840
625,Yaan,7.3833,8.5667,73.35,92,100,6.33,overcast clouds,NG,1634266841
626,Kyzyl-Suu,42.3414,78.0056,45.97,36,0,1.21,clear sky,KG,1634266841
627,Lorengau,-2.0226,147.2712,86.63,66,29,7.81,scattered clouds,PG,1634266842
628,Mahina,-17.5065,-149.489,83.97,61,75,3.44,broken clouds,PF,1634266842
629,Andros Town,24.7,-77.7667,81.75,72,6,8.08,clear sky,BS,1634266843
630,Umm Kaddadah,13.6017,26.6876,82.96,53,81,2.37,broken clouds,SD,1634266843
631,Montemor-O-Novo,38.6481,-8.2145,53.15,57,100,2.42,overcast clouds,PT,1634266843
632,Maniitsoq,65.4167,-52.9,38.48,85,100,5.77,overcast clouds,GL,1634266844
633,Aubenas,44.6201,4.3899,44.47,76,2,2.62,clear sky,FR,1634266844
634,Juegang,32.3174,121.1855,80.91,90,100,15.64,light rain,CN,1634266845
635,Raahe,64.6833,24.4833,45.19,87,100,21.07,overcast clouds,FI,1634266749
636,Ibra,22.6906,58.5334,78.3,19,0,3.58,clear sky,OM,1634266695
637,Damietta,31.4165,31.8133,75.18,68,31,10.67,scattered clouds,EG,1634266689
638,Te Anau,-45.4167,167.7167,57.78,50,23,4.61,few clouds,NZ,1634266846
639,Jardim,-21.4803,-56.1381,79.56,70,37,7.58,scattered clouds,BR,1634266847
640,San Quintin,30.4833,-115.95,65.17,69,0,7.4,clear sky,MX,1634266847
641,Aswan,24.0934,32.907,83.28,30,2,9.17,clear sky,EG,1634266848
642,Lasa,46.6166,10.7002,34.36,54,35,2.42,scattered clouds,IT,1634266848
643,Rosario,-32.9468,-60.6393,53.94,74,0,4.0,clear sky,AR,1634266622
644,Stornoway,58.2093,-6.3865,42.76,81,90,4.61,overcast clouds,GB,1634266849
645,Porto Novo,6.4965,2.6036,76.8,90,45,3.89,light rain,BJ,1634266850
646,Mayor Pablo Lagerenza,-19.9309,-60.7718,88.66,41,100,10.96,overcast clouds,PY,1634266850
647,Saint-Francois,46.4154,3.9054,35.67,100,5,2.3,clear sky,FR,1634266851
648,Gisborne,-38.6533,178.0042,59.95,63,38,6.62,scattered clouds,NZ,1634266851
649,Bam,29.106,58.357,70.39,12,0,8.72,clear sky,IR,1634266852
650,Tecoanapa,16.5167,-98.75,81.19,82,16,5.01,few clouds,MX,1634266852
651,Buchanan,5.8808,-10.0467,75.18,96,100,1.74,heavy intensity rain,LR,1634266853
652,Pierre,44.3683,-100.351,45.28,69,100,1.01,overcast clouds,US,1634266817
653,Soma,39.1855,27.6094,56.61,62,29,2.48,scattered clouds,TR,1634266854
654,Renala Khurd,30.8833,73.6,78.73,22,0,2.3,clear sky,PK,1634266854
655,Lima Duarte,-21.8425,-43.7931,65.79,91,97,3.11,light rain,BR,1634266854
656,Fort Nelson,58.8053,-122.7002,39.74,63,89,3.53,overcast clouds,CA,1634266855
657,Bahia De Caraquez,-0.6,-80.4167,72.88,86,100,6.42,overcast clouds,EC,1634266855
658,Alice Springs,-23.7,133.8833,72.95,21,0,11.5,clear sky,AU,1634266856
659,Sioux Lookout,50.1001,-91.917,45.28,88,100,11.52,overcast clouds,CA,1634266857
660,Tahe,52.3333,124.7333,24.89,49,100,7.58,overcast clouds,CN,1634266857
661,Kismayo,-0.3582,42.5454,78.73,78,83,13.33,broken clouds,SO,1634266858
662,Simav,39.0882,28.9777,53.96,58,1,4.94,clear sky,TR,1634266859
663,Nizhneye Kazanishche,42.7637,47.1603,43.32,87,100,0.98,overcast clouds,RU,1634266859
664,Thiruvananthapuram,8.4833,76.9167,82.38,78,75,1.14,haze,IN,1634266589
665,Eyl,7.9803,49.8164,78.15,81,92,9.57,overcast clouds,SO,1634266860
666,Wilkie,52.4168,-108.7014,36.91,54,95,7.18,overcast clouds,CA,1634266860
667,Madison,34.7334,-86.5667,69.4,89,1,3.44,clear sky,US,1634266666
668,Manta,-0.95,-80.7333,71.69,85,100,12.08,overcast clouds,EC,1634266862
669,Xining,36.6167,101.7667,39.87,73,100,2.17,overcast clouds,CN,1634266863
670,Puri,19.8,85.85,84.38,81,100,15.03,overcast clouds,IN,1634266864
671,Sindor,62.8629,51.8905,37.99,86,100,6.49,overcast clouds,RU,1634266865
672,Farah,32.5,62.5,60.82,11,0,1.61,clear sky,AF,1634266865
673,Waipawa,-41.4122,175.5153,57.83,61,53,4.34,broken clouds,NZ,1634266866
674,Saint-Louis,16.3333,-15.0,80.58,56,18,10.31,few clouds,SN,1634266866
675,Flin Flon,54.7682,-101.865,35.33,96,100,10.27,overcast clouds,CA,1634266867
676,Huarmey,-10.0681,-78.1522,63.97,85,100,7.78,overcast clouds,PE,1634266867
677,Pandan,14.0453,124.1694,84.6,71,26,3.29,scattered clouds,PH,1634266868
678,Aljezur,37.3191,-8.8033,65.3,76,100,5.57,overcast clouds,PT,1634266868
679,Dokka,60.84,10.0618,40.6,86,82,6.42,broken clouds,NO,1634266869
680,Destin,30.3935,-86.4958,79.05,88,100,1.99,overcast clouds,US,1634266810
681,Tutoia,-2.7619,-42.2744,80.04,84,39,13.27,scattered clouds,BR,1634266870
682,Tonota,-21.4833,27.4833,65.59,14,0,4.63,clear sky,BW,1634266870
683,Rey Bouba,8.6724,14.1786,74.28,75,100,3.11,overcast clouds,CM,1634266871
684,Matagami,49.7502,-77.6328,59.59,98,100,5.14,heavy intensity rain,CA,1634266871
685,Phalaborwa,-23.943,31.1411,69.08,39,0,5.06,clear sky,ZA,1634266872
686,Santa Cruz De Tenerife,28.4682,-16.2546,75.63,85,19,1.01,few clouds,ES,1634266773
687,Macklin,52.3334,-109.9348,36.39,54,13,4.94,few clouds,CA,1634266872
688,Echirolles,45.1333,5.7167,48.97,90,4,4.0,clear sky,FR,1634266873
689,Hualmay,-11.0964,-77.6139,62.74,86,100,7.92,overcast clouds,PE,1634266874
690,Mubi,10.2676,13.2644,76.19,49,100,3.98,overcast clouds,NG,1634266874
691,Kyabram,-36.3167,145.05,61.5,55,71,13.35,broken clouds,AU,1634266875
692,Besikduzu,41.052,39.2284,64.29,79,65,4.34,broken clouds,TR,1634266875
693,Frontera,26.9333,-101.45,79.95,58,4,2.01,clear sky,MX,1634266876
694,Mehran,33.1222,46.1646,83.89,19,0,5.06,clear sky,IR,1634266876
695,Whitehorse,60.7161,-135.0538,37.02,66,83,1.01,broken clouds,CA,1634266877
696,Dicabisagan,17.0818,122.4157,81.57,84,30,4.94,scattered clouds,PH,1634266877
697,Izbiceni,43.8333,24.65,46.17,92,100,12.8,light rain,RO,1634266878
698,Saint-Michel-Des-Saints,46.6834,-73.9159,59.94,97,100,3.38,overcast clouds,CA,1634266878
699,Acaponeta,22.4964,-105.3594,74.75,94,34,2.01,scattered clouds,MX,1634266879
700,Sanandaj,35.3144,46.9923,60.69,38,19,0.98,few clouds,IR,1634266879
701,Jalu,29.0331,21.5482,68.0,61,2,10.16,clear sky,LY,1634266880
702,Sala Consilina,40.3912,15.5989,47.3,62,100,14.99,overcast clouds,IT,1634266880
703,Amapa,1.0,-52.0,72.93,78,28,4.43,scattered clouds,BR,1634266881
704,Hambantota,6.1241,81.1185,80.94,100,20,10.36,few clouds,LK,1634266881
705,Tessalit,20.1986,1.0114,80.73,12,37,10.07,scattered clouds,ML,1634266882
706,Boke,10.9409,-14.2967,75.87,92,98,2.3,overcast clouds,GN,1634266882
707,Borovoy,55.4333,86.0833,33.08,80,5,2.24,clear sky,RU,1634266883
